SMILES,density,melting,oxygen
*CCCC1(CCCNC(=O)CCC2(CCC(=O)N*)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21,,,
*CCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.08,263.0,
*CCCCCCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.034,232.0,
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,1.38,435.0,
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,1.331,500.0,
*Nc1cccc(NC(=O)CCCCCCCCC(*)=O)c1,,206.0,
*Nc1cccc(NC(=O)c2ccc(C(*)=O)cc2)c1,1.36,500.0,
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,1.45,600.0,
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1.46,,
*CCCC(CCNC(=O)c1ccc(C(=O)N*)cc1)C(C)C,,217.0,
*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.152,298.5,
*CCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,341.0,
*CCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,371.0,
*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.154,371.0,
*Cc1cc(C)c(CNC(=O)c2ccc(C(=O)N*)cc2)cc1C,,400.0,
*CCCC(C)(C)CCCNC(=O)c1ccc(C(=O)N*)cc1,,,
*NC(C)CCC(C)(C)CCCNC(=O)c1ccc(C(*)=O)cc1,,,
*CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,,227.0,
*CCC(C)(C)CC(C)CNC(=O)c1ccc(C(=O)N*)cc1,,,
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1.19,500.0,
*CCCCCCN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)C(C)C)C(C)C,,,
*CC(F)(F)C(F)(F)C(F)(F)CN(C(=O)CCCCC(=O)N(*)C(C)C)C(C)C,,,
*CCCCCCN(C)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)C,,,
*CCCC(CC)CCNC(=O)c1ccc(C(=O)N*)cc1,,180.0,
*CC(F)(F)C(F)(F)C(F)(F)CN(C)C(=O)CCCCC(=O)N(*)C,,,
*c1cccc(NC(=O)CCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,,,
*c1ccc(NC(=O)CCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,202.0,
*c1cccc(NC(=O)CCCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,,,
*c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,215.0,
*c1cccc(NC(=O)CCCCCCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,,,
*c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,182.0,
*c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,217.0,
*c1cccc(NC(=O)CCCCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,,,
*c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,203.0,
*c1cccc(NC(=O)CCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,,,
*c1ccc(NC(=O)CCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,192.0,
*CCCCCCCCCNC(=O)CCCCCCCC(=O)N*,1.051,184.5,
*CCCCCCCCNC(=O)CCCCCCC(=O)N*,1.109,225.0,
*CC(=O)N*,1.605,365.0,
*NC(CCC(=O)OC)C(*)=O,1.31,,
*CCCCNC(=O)CC/C=C/CCC(=O)N*,,294.0,
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,0.9261,180.0,
*C(=O)CCCCC(=O)N1CCN(*)CC1,,360.0,
*CCCCCNC(=O)CCCCCCCC(=O)N*,,178.0,
*CCCCCCNC(=O)CC/C=C/CCC(=O)N*,,259.0,
*CCCCCCCCCCCCNC(=O)C(=O)N*,,228.0,
*CCCCCCCCCCNC(=O)CC/C=C/CCC(=O)N*,,243.0,
*CCCCCCCCCCN1CCN(C(=O)CCCCCCCCC(=O)N2CCN(*)CC2)CC1,0.9709,112.0,
*CCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,0.9867,214.0,
*C(=O)N(*)CCCC,1.035,170.0,
*CC(C)(C)C(=O)N*,1.224,273.0,
*CCCCC(C)CC(=O)N*,,179.0,
*CCCC(C)CCC(=O)N*,,176.0,
*CC(C)CCCCC(=O)N*,,188.0,
*CCCCCCCCCCC(=O)NCCCCCC(=O)N*,,184.0,
*NC(C)CC(*)=O,1.2285,335.0,
*CCCC(=O)N*,1.3135,265.0,
*CCCC(C)CC(=O)N*,1.085,225.0,
*CCCCC(=O)N*,1.2,260.0,
*CCCCCCCCCCCCCCCCC(=O)N*,,150.0,
*CNC(=O)CCCCC(=O)N*,1.31,285.0,
*CNC(=O)CCCCCCCCC(=O)N*,1.19,266.0,
*CCNC(=O)CCCCC(=O)N*,,265.0,
*CCNC(=O)CCCCCCCCC(=O)N*,,268.0,
*CCNC(=O)CCCCCCCCCCC(=O)N*,,260.5,
*CCCCNC(=O)CCC(=O)N*,1.28,260.0,
*CCCCNC(=O)CCCCCC(=O)N*,,233.0,
*CCCCNC(=O)CCCCCCC(=O)N*,1.147,258.0,
*CCCCNC(=O)CCCCCCCC(=O)N*,1.127,228.0,
*CCCCNC(=O)CCCCCCCCC(=O)N*,1.1045,250.0,
*CCCCNC(=O)CCCCCCCCCC(=O)N*,,208.0,
*CCCCNC(=O)CCCCCCCCCCC(=O)N*,,238.5,
*CCCCCNC(=O)CC(=O)N*,1.233,248.0,
*CCCCCNC(=O)CCCC(=O)N*,1.19,288.0,
*CCCCCNC(=O)CCCCCC(=O)N*,1.1795,218.5,
*CCCCCNC(=O)CCCCCCC(=O)N*,,202.0,
*CCCCCNC(=O)CCCCCCCCC(=O)N*,,195.0,
*CCCCCNC(=O)CCCCCCCCCC(=O)N*,,173.0,
*CCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,,178.0,
*CCCCCCNC(=O)CCCC(=O)N*,1.2,239.0,
*CCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,,208.0,
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.04,195.5,
*CCCCCCCNC(=O)CCCCCCCC(=O)N*,1.0855,201.0,
*CCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.082,208.0,
*CCCCCCCNC(=O)CCCCCCCCCC(=O)N*,,197.0,
*CCCCCCCCNC(=O)CCCCCCCC(=O)N*,1.079,200.0,
*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,,197.0,
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.03,181.5,
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,,179.0,
*CCCCCCCCCNC(=O)CCCCCC(=O)N*,,197.0,
*CCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,176.0,
*CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N*,,192.0,
*CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,,183.0,
*CCCCCCCCCCNC(=O)CCCCCCC(=O)N*,,223.0,
*CCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,,175.0,
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,,188.0,
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.024,176.0,
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,,171.0,
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,1.01,169.0,
*CCCCCCCCCCCNC(=O)CCCCC(=O)N*,1.066,218.0,
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,182.0,
*CCCCCCCCCCCCNC(=O)CCCCC(=O)N*,,236.0,
*CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.14,190.45,
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.156,184.0,
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,1.006,164.0,
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.042,175.0,
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.027,175.0,
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.999,153.0,
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.024,171.0,
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,1.015,170.0,
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.99,146.0,
*NC(C)C(C)C(*)=O,,400.0,
*Nc1cccc(C(*)=O)c1,,425.0,
*Nc1ccc(C(*)=O)cc1,1.515,550.0,
*Nc1ccc(CCC(*)=O)cc1,,362.0,
*CCCNC(=O)CC/C=C/CCC(=O)N*,,271.0,
*C/C=C/CNC(=O)CC/C=C/CCC(=O)N*,,301.0,
*CCCCCNC(=O)CC/C=C/CCC(=O)N*,,256.0,
*CCCCCCCNC(=O)CC/C=C/CCC(=O)N*,,255.0,
*CCCCCCCCNC(=O)CC/C=C/CCC(=O)N*,,256.0,
*CCCCCCCCCCNC(=O)/C(C)=C(\C)C(=O)N*,,267.0,
*Cc1ccc(C(=O)N*)cc1,,300.0,
*CCCCCCNC(=O)CCC(=O)N*,1.26,275.0,
*NC1CC(CCC(*)=O)C1(C)C,,358.0,
*CCCCCCCCCNC(=O)CC/C=C/CCC(=O)N*,,248.0,
*CCNC(=O)C1CC1C(=O)N*,,350.0,
*CCCCCCNC(=O)C1CC1C(=O)N*,,240.0,
*CCCCCCNC(=O)C1CC1(C)C(=O)N*,,115.0,
*CCCCCCNC(=O)C1C(C)C1C(=O)N*,,270.0,
*CCNC(=O)c1ccc(C(=O)N*)cc1,,455.0,
*CCCNC(=O)c1ccc(C(=O)N*)cc1,,399.0,
*CCCCNC(=O)c1ccc(C(=O)N*)cc1,,436.0,
*CCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.182,300.0,
*CCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,299.0,
*CCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,,130.0,
*CCCCCCNC(=O)c1ccc(C(C)(C)c2ccc(C(=O)N*)cc2)cc1,,170.0,
*CCCCCCNC(=O)c1ccc(C(C)c2ccc(C(=O)N*)cc2)cc1,,160.0,
*CCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,335.0,
*CCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.151,289.0,
*CCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,278.0,
*CCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,,186.0,
*CCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.13,265.0,
*CCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.12,271.0,
*CCCCCCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,,256.0,
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,292.0,
*CCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.095,256.0,
*CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.115,265.0,
*CCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,1.075,235.0,
*CCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.077,258.0,
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.067,255.0,
*NC1CC1NC(=O)CCCCCCCCC(*)=O,,220.0,
*CC1CC1CNC(=O)CCCCCCCCC(=O)N*,,223.0,
*CC1CCC(CNC(=O)CCCC(=O)N*)CC1,,228.5,
*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,1.137,343.5,
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,,242.0,
*CC1CCC(CNC(=O)CCCCCCC(=O)N*)CC1,,263.0,
*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,,235.0,
*CC1CCC(CNC(=O)CCCCCCCCC(=O)N*)CC1,,292.5,
*CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N*)CC1,,280.0,
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,,331.0,
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,,293.0,
*CC1CC1CNC(=O)C1CC1C(=O)N*,,220.0,
*NC1CC1NC(=O)c1cccc(C(*)=O)c1,,250.0,
*CC1CC1CNC(=O)c1cccc(C(=O)N*)c1,,220.0,
*Nc1ccccc1NC(=O)CCCCC(*)=O,,162.0,
*Nc1cccc(NC(=O)CCCCC(*)=O)c1,,250.0,
*Nc1ccc(NC(=O)CCCCC(*)=O)cc1,,400.0,
*Cc1ccc(CNC(=O)CCCCC(=O)N*)cc1,,336.5,
*Cc1ccc(CNC(=O)CCCCCC(=O)N*)cc1,,284.0,
*Nc1cccc(NC(=O)CCCCCCC(*)=O)c1,,302.0,
*Nc1ccc(NC(=O)CCCCCCC(*)=O)cc1,,374.0,
*Nc1ccccc1NC(=O)CCCCCCC(*)=O,,145.0,
*Cc1ccc(CNC(=O)CCCCCCC(=O)N*)cc1,,305.0,
*Cc1ccc(CNC(=O)CCCCCCCC(=O)N*)cc1,1.152,282.0,
*CCc1ccc(CCNC(=O)CCCCCCCC(=O)N*)cc1,1.14,290.0,
*Nc1ccc(Cc2ccc(NC(=O)CCCCCCCC(*)=O)cc2)cc1,,268.0,
*Nc1ccccc1NC(=O)CCCCCCCCC(*)=O,,130.0,
*Nc1ccc(NC(=O)CCCCCCCCC(*)=O)cc1,,334.0,
*Nc1ccc(Cc2ccc(NC(=O)CCCCCCCCC(*)=O)cc2)cc1,,270.0,
*CCc1ccc(CCNC(=O)CCCCCCCCCCC(=O)N*)cc1,1.108,280.0,
*CCc1ccc(CCNC(=O)CCCCCCCCCCCC(=O)N*)cc1,1.095,262.0,
*Cc1ccc(CNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,1.11,257.0,
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,1.05,230.0,
*Cc1ccc(CNC(=O)c2cccc(C(=O)N*)c2)cc1,,290.0,
*C(=O)N(*)CC(C)CC,,220.0,
*CCC(=O)N(*)C,,206.0,
*CCCCCCCCCCC(=O)N(*)C,1.005,80.0,
*CCCCCCCCCCCC(=O)N(*)C,,52.8,
*CCCCCCN(C)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)C,,52.0,
*Cc1ccc(CN(C)C(=O)CCCCCCCCCCCCCCC(=O)N(*)C)cc1,,85.0,
*Cc1ccc(CN(C)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)C)cc1,,80.0,
*Cc1ccc(CN(CC)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)CC)cc1,,50.0,
*CCCCCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,,260.0,
*C(=O)c1ccc(C(=O)N(CC)c2ccc(-c3ccc(N(*)CC)cc3)cc2)cc1,,316.0,
*C(=O)c1ccc(C(=O)N(CC)c2ccc(-c3ccc(N(*)CC)cc3C)c(C)c2)cc1,,254.0,
*C(=O)c1ccc(C(=O)N(C)c2ccc(Cc3ccc(N(*)C)cc3)cc2)cc1,,264.0,
*C(=O)c1ccc(C(=O)N(CC)c2ccc(Cc3ccc(N(*)CC)cc3)cc2)cc1,,182.0,
*C(=O)c1ccc(C(=O)N(CCC)c2ccc(Cc3ccc(N(*)CCC)cc3)cc2)cc1,,156.0,
*C(=O)c1ccc(C(=O)N(CCCC)c2ccc(Cc3ccc(N(*)CCCC)cc3)cc2)cc1,,195.0,
*C(=O)c1ccc(C(=O)N(C)c2ccc(Cc3ccc(N(*)C)c(C)c3)cc2C)cc1,,229.0,
*C(=O)c1ccc(C(=O)N(CC)c2ccc(Cc3ccc(N(*)CC)c(C)c3)cc2C)cc1,,178.0,
*C(=O)c1ccc(C(=O)N(CCC)c2ccc(Cc3ccc(N(*)CCC)c(C)c3)cc2C)cc1,,190.0,
*C(=O)c1ccc(C(=O)N(CCCC)c2ccc(Cc3ccc(N(*)CCCC)c(C)c3)cc2C)cc1,,159.0,
*CCC(=O)N(CCN(C(=O)CCN1CCN(*)CC1)C(C)C)C(C)C,,210.0,
*C(=O)CCN(C)CCN(C)CCC(=O)N1CCN(*)CC1,,113.0,
*C(=O)CCN(CCN(CCC(=O)N1CCN(*)CC1)C(C)C)C(C)C,,97.0,
*CCN(C(=O)CCN(C)CCN(C)CCC(=O)N(*)C(C)C)C(C)C,,102.0,
*C(=O)C1CC(OC(C)=O)CN1*,,,
*C(=O)C1CC(O)CN1*,1.415,,
*C(=O)C1CCCN1*,1.32,,
*NC(CCCNC(=O)OCc1ccccc1)C(*)=O,1.26,,
*NC(CCCCN)C(*)=O,1.26,,
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,1.32,,
*C(=O)CNC(=O)CNC(=O)C1CCCN1*,1.35,,
*NC(CCC(=O)OCc1ccccc1)C(*)=O,1.272,302.39,
*NC(CCC(=O)O)C(*)=O,1.42,,
*NC(CCNC(=O)OCc1ccccc1)C(*)=O,1.1875,,
*NC(CSC(=O)OCc1ccccc1)C(*)=O,,,
*NC(CC(=O)OCCC)C(*)=O,1.2635,,
*NC(CC(=O)OCc1ccc(Cl)cc1)C(*)=O,1.43,,
*C(=O)CNC(=O)C1CCCN1C(=O)C(C)NC(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,,,
*C(=O)C(C)NC(=O)CNC(=O)C1CCCN1*,1.41,,
*C(=O)CNC(=O)C(C)NC(=O)C1CCCN1*,,,
*NC(C)C(=O)NCC(=O)NCC(=O)NCC(*)=O,,,
*NC(C)C(=O)NCC(=O)NCC(*)=O,,,
*NC(C)C(=O)NCC(*)=O,,,
*NC(C)C(=O)NC(CCC(=O)OCC)C(=O)NCC(*)=O,,,
*NC(C)C(=O)NC(C)C(=O)NCC(*)=O,,,
*NC(C)C(*)=O,1.305,,
*C(=O)NCCCCCCCCCCNC(=O)c1ccnc(*)c1,,190.0,
*C(=O)NCCCCCCCCCCNC(=O)c1ccc(*)nc1,,232.0,
*C(=O)NCCCCCCCCCCNC(=O)c1cccc(*)n1,,200.0,
*C(=O)NCCCCCCCCCCNC(=O)c1cncc(*)c1,,210.0,
*C(=O)NCCCCCCNC(=O)c1cccnc1*,,103.0,
*C(=O)NCCCCCCNC(=O)c1ccnc(*)c1,,162.5,
*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,1.266,272.0,
*C(=O)NCCCCCCNC(=O)c1cccc(*)n1,,220.0,
*C(=O)NCCCCCCNC(=O)c1ccncc1*,,101.0,
*C(=O)NCCCCCCNC(=O)c1cncc(*)c1,,257.0,
*C(=O)NCCCCCCNC(=O)c1cc(*)c(C)nc1C,,140.0,
*C(=O)NCCCCCCCCNC(=O)c1ccnc(*)c1,,190.0,
*C(=O)NCCCCCCCCNC(=O)c1ccc(*)nc1,,232.0,
*C(=O)NCCCCCCCCNC(=O)c1cccc(*)n1,,192.0,
*C(=O)NCCCCCCCCNC(=O)c1cncc(*)c1,,214.0,
*CCCCCCCCCCNC(=O)c1ccc(P(=O)(c2ccccc2)c2ccc(C(=O)N*)cc2)cc1,,,
*Nc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(*)=O)cc3)cc2)cc1,,,
*NC(CCCCNC(=O)CCCCC(*)=O)C(=O)O,,94.0,
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,,190.0,
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,,207.0,
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,,215.0,
*CCCCNC(=O)Cc1ccc(CNC(=O)CCCO*)cc1,,234.0,
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,,217.0,
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,,220.0,
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,,223.0,
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,,206.0,
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,,200.0,
*OC(C)CNC(=O)CC(*)C,,210.0,
*CCCCCCC(=O)NCCCCCCNC(=O)CCCO*,,149.0,
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,,160.0,
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,,159.0,
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,,154.0,
*CCCCC(=O)NCCCCCCNC(=O)CCCO*,,160.0,
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,,155.0,
*CCCCCC(=O)NCCCCCCNC(=O)CCCO*,,152.0,
*CCNC(=O)Cc1ccc(C(=O)N*)cc1,,221.0,
*CCCCCCNC(=O)C(=O)N*,1.278,332.0,
*NNC(=O)CCCCCCCCC(*)=O,,286.5,
*NNC(=O)CCCCC(*)=O,,328.0,
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,,457.5,
*C(=O)c1ccc(C(=O)N2CC(C)N(*)CC2C)cc1,,,
*C(=O)CCN1CCN(CCC(=O)N2CCN(*)C(C)C2)CC1,,217.0,
*C(=O)CCN1CCN(CCC(=O)N2CCN(*)CC2)C(C)C1,,218.0,
*C(=O)CCN1CCN(CCC(=O)N2CCN(*)CC2)CC1,,270.0,
*C(=O)CC/C=C/CCC(=O)N1CCN(*)CC1,,252.0,
*C(=O)c1cccc(C(=O)N2CCN(*)CC2)c1,,,
*C(=O)C1C(C)C1C(=O)N1CCN(*)CC1,,280.0,
*C(=O)C1CC1(C)C(=O)N1CCN(*)CC1,,130.0,
*C(=O)C1CC1C(=O)N1CCN(*)CC1,,330.0,
*CCC(=O)NCCNC(=O)CCN1CCN(*)CC1,,231.0,
*c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,310.0,
*c1ccc(C(=O)NCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,380.0,
*c1ccc(C(=O)NCCCC(C)(C)CCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,268.0,
*c1ccc(C(=O)NCC(C)NC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,335.0,
*c1ccc(C(=O)NCCCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,358.0,
*c1ccc(C(=O)NCCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,298.0,
*c1ccc(C(=O)NCC(C)(C)CNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,284.0,
*c1ccc(C(=O)NCCC(C)NC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,272.0,
*Nc1ccc(CC(C)(C)NC(=O)CCC(*)=O)cc1,,250.0,
*Nc1ccc(CC(C)(C)NC(=O)CCCCC(*)=O)cc1,,235.0,
*Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC(*)=O)cc1,,205.0,
*c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C3(*)OC(=O)c4ccccc43)cc2)cc1,,,
*Nc1ccc(CC(C)(C)NC(=O)c2ccc(C(*)=O)cc2)cc1,,360.0,
*c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,,,
*c1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,,,
*c1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,1.3,,
*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,1.27,,
*c1ccc(NC(=O)c2ccc(C3(c4ccc(C(=O)Nc5ccc(C6(*)OC(=O)c7ccccc76)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,1.28,,
*c1ccc(NC(=O)c2ccc(C3(c4ccc(C(=O)Nc5ccc(C6(*)NC(=O)c7ccccc76)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,1.278,,
*NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(*)=O)C(C)C,1.265,,
*NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(*)=O)C(C)C)C(C)C,1.24,,
*NC(C)C(=O)NCCCC(*)=O,1.215,,
*NC(C)C(=O)NCCCCCC(*)=O,1.16,,
*NC(C)C(=O)NCCC(*)=O,1.275,,
*NC(C)C(=O)NCCCCC(*)=O,1.145,,
*NC(C)C(=O)NC(C(*)=O)C(C)C,1.265,,
*CC(C)C(=O)N*,,297.0,
*NC(CSSCc1ccccc1)C(*)=O,,,
*NC(CCC(=O)NCCCCO)C(*)=O,1.21,,
*NC(CCC(=O)NCCO)C(*)=O,1.325,,
*NC(CCC(=O)NCCCO)C(*)=O,1.19,,
*CCC(=O)NCC(=O)N*,1.435,,
*CCC(=O)NCCC(=O)NCC(=O)N*,1.42,,
*C(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1*)c1ccccc1,1.24,,
*NC(C(*)=O)C(Cc1ccccc1)c1c[nH]cn1,1.175,,
*NC(C(*)=O)C(C)CC,,,
*NC(CC(C)C)C(*)=O,1.07,300.0,
*NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(*)=O)C(C)C,,,
*NC(CCCCNC(=O)OCc1ccccc1)C(=O)NC(CCCCNC(=O)OCc1ccccc1)C(=O)NC(C(*)=O)C(C)C,,,
*NC(CCSC)C(*)=O,0.88,,
*NC(COC(C)=O)C(*)=O,,,
*NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C(*)=O,1.205,,
*NC(C(*)=O)C(C)C,1.135,,
*NC1CCCC1C(*)=O,1.232,,
*CC(C)(CCCC)C(=O)N*,1.039,72.0,
*CC(C)(CC)C(=O)N*,1.133,76.0,
*CC(C)(CCC)C(=O)N*,1.067,74.0,
*C(=O)NC1CCCC(*)O1,1.26,295.0,
*CC1CCCC(CNC(=O)CCCCC(=O)N*)C1,1.16,240.0,
*CC1CCCC(CNC(=O)CCCCCCCCCCC(=O)N*)C1,1.095,,
*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1,1.12,,
*CCCCCCCNC(=O)CCCCCCC(=O)N*,1.112,230.0,
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,0.917,246.0,
*CNC(=O)CC(=O)N*,1.555,,
*Oc1ccc(NC(=O)c2cc(C(=O)O)c(C(=O)Nc3ccc(*)cc3)cc2C(=O)O)cc1,,,
*NC(CC(=O)OCc1ccccc1)C(*)=O,1.31,,
*NC(CC(=O)OCCc1ccccc1)C(*)=O,1.315,,
*NC(CC(=O)O)(CC(C)C)C(*)=O,,286.0,
